name,reported_exact_top1,pred1_exact_canon,pred10_exact_canon,proposal_exact_canon,pred1_formula_match,all_pred_formula_match,raw_duplicate_pred_count,canon_duplicate_pred_count,proposal_position_in_predictions
MassSpecGymID0336918,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0336919,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0336920,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0336921,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0336922,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0336923,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0336924,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0336925,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0336926,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0336927,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0336928,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0336929,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0336930,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0336931,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0336932,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0336933,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0336934,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0336935,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0336936,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0336937,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0336938,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0336939,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0336940,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0336941,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0336942,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0336943,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0336944,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0336945,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0336946,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0336947,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0336948,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0336949,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0336950,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0336951,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0336952,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0336953,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0336954,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0336955,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0336956,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0336957,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0336958,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0336959,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0336960,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0336961,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0336962,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0336963,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0336964,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0336965,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0336966,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0336967,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0336968,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0336969,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0336970,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0336971,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0336972,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0336973,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0336974,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0336975,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0336976,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0336977,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0336981,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0336983,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0336985,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0336986,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0336987,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0336988,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0336989,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0336990,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0336992,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0336993,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0336994,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0336995,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0336997,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0336998,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0336999,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0337000,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0337001,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0337002,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0337003,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0337005,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0337007,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0337011,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0337015,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0337016,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0337018,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0337019,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0337020,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0337021,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0337022,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0337029,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337030,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0337031,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0337032,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337033,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0337034,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337035,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0337039,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337040,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0337041,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0337042,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337043,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0337044,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0337047,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0337049,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0337051,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0337053,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0337055,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0337057,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337059,0.0,False,False,False,False,False,0,0,2.0
MassSpecGymID0337063,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0337064,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337065,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0337066,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337067,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0337068,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0337069,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0337070,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0337071,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337072,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0337073,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337074,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337075,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0337077,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0337078,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337079,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337080,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337081,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0337083,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0337084,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0337086,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0337087,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0337088,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0337089,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0337090,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0337091,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0337092,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0337093,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337094,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0337096,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337103,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337104,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0337105,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0337106,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0337107,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0337108,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0337613,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0337615,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0337618,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0340176,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340177,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0340178,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0340179,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0340181,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0340182,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340183,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0340185,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340186,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0340187,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0340188,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340189,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340190,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0340191,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0340192,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0340193,0.0,False,False,False,False,False,0,0,3.0
MassSpecGymID0340194,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0340195,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340196,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340197,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340198,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0340199,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0340200,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340201,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0340202,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0340203,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0340204,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0340205,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0340206,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0340207,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340208,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340209,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340210,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0340211,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0340212,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0340213,0.0,False,False,False,False,False,0,0,3.0
MassSpecGymID0340214,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340215,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0340217,0.0,False,False,False,False,False,0,0,2.0
MassSpecGymID0340219,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340221,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340222,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0340223,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340225,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340226,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0340227,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340229,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0340230,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0340231,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340232,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340233,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0340234,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0340236,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0340238,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340240,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0340242,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0340243,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340244,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0340246,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0340248,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0340250,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0340251,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0340258,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0340262,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0340263,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0340264,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340530,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340531,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340532,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340533,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340534,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340535,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340536,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340537,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340538,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340539,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340540,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340541,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340542,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340544,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340545,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340546,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340548,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340550,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340551,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340552,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0340553,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0340554,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340555,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340557,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340558,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340560,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340561,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0340562,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340563,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340564,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340565,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340566,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340567,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340569,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340570,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0340572,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340573,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340574,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340575,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340576,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340577,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340579,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340580,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340581,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340582,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340583,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340585,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340586,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0340587,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340588,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340589,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0340591,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0340593,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0341038,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0341040,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0341042,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0341737,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0341738,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0341739,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0341740,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0341741,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0341742,0.0,False,False,False,True,False,0,0,10.0
MassSpecGymID0341743,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0341747,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0341750,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0341752,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0341754,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0341756,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0341758,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0341760,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0341761,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0341762,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0341764,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0341766,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0341767,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0341768,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0341770,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0341771,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0341772,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0341949,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0341951,0.0,False,False,False,True,False,0,0,10.0
MassSpecGymID0341953,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0341955,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0341957,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0341959,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0341960,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0341961,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0341962,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0341963,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0341964,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0341965,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0341966,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0341967,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0341968,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0341969,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0341971,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0341972,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0341973,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0341975,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0341976,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0341977,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0341978,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0341980,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0341981,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0341983,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0341984,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0341985,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0341987,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0341988,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0341989,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0341990,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0341991,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0341992,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0341993,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0341994,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0341995,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0341996,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0341998,0.0,False,False,False,True,False,0,0,10.0
MassSpecGymID0341999,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0342000,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0342002,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0342003,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0342004,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0342005,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0342214,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0342251,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0342253,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0342256,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0342272,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0342274,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0342275,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0342280,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0342296,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0342297,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0342298,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0342302,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0342308,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0342309,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0342311,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0342314,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0342317,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0342318,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0342321,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0342322,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0342328,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0342330,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0342331,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0343085,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0343087,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0343093,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0343098,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0343110,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0343253,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0343255,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0343257,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0343259,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0343262,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0343263,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0343264,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0343271,0.0,False,False,False,True,True,0,0,1.0
MassSpecGymID0343274,0.0,False,False,False,True,False,0,0,1.0
MassSpecGymID0343598,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0343753,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0343755,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0343756,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0343758,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0343760,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0343761,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0343763,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0343765,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0343766,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0343767,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0343768,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0343769,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0343770,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0343771,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0343772,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0343773,0.0,False,False,False,False,False,0,0,2.0
MassSpecGymID0343774,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0343775,0.0,False,False,False,True,False,0,0,4.0
MassSpecGymID0343776,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0343778,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0343779,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0343781,0.0,False,False,False,True,False,0,0,5.0
MassSpecGymID0343782,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0343783,0.0,False,False,False,True,False,0,0,7.0
MassSpecGymID0343784,0.0,False,False,False,True,False,0,0,2.0
MassSpecGymID0343785,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0343786,0.0,False,False,False,False,False,0,0,1.0
MassSpecGymID0343789,0.0,False,False,False,True,False,0,0,3.0
MassSpecGymID0343790,0.0,False,False,False,True,False,0,0,9.0
MassSpecGymID0343791,0.0,False,False,False,True,False,0,0,6.0
MassSpecGymID0343793,0.0,False,False,False,True,False,0,0,8.0
MassSpecGymID0343795,0.0,False,False,False,True,False,0,0,6.0
