bit,threshold
1051,0.10000000149011612
1052,0.05000000074505806
1053,0.15000000596046448
1054,0.25
1055,0.05000000074505806
1056,0.10000000149011612
1057,0.15000000596046448
1058,0.05000000074505806
1059,0.05000000074505806
1060,0.5
1061,0.05000000074505806
1062,0.10000000149011612
1063,0.15000000596046448
1064,0.10000000149011612
1065,0.15000000596046448
1066,0.25
1067,0.10000000149011612
1068,0.25
1069,0.05000000074505806
1070,0.18700000643730164
1071,0.05000000074505806
1072,0.10000000149011612
1073,0.25
1074,0.05000000074505806
1075,0.05000000074505806
1076,0.25
1077,0.15000000596046448
1078,0.25
1079,0.10000000149011612
1080,0.05000000074505806
1081,0.25
1082,0.05000000074505806
1083,0.18700000643730164
1084,0.25
1085,0.10000000149011612
1086,0.15000000596046448
1087,0.15000000596046448
1088,0.25
1089,0.4000000059604645
1090,0.20000000298023224
1091,0.10000000149011612
1092,0.10000000149011612
1093,0.20000000298023224
1094,0.05000000074505806
1095,0.15000000596046448
1096,0.05000000074505806
1097,0.05000000074505806
1098,0.30000001192092896
1099,0.18700000643730164
1100,0.05000000074505806
1101,0.15000000596046448
1102,0.10000000149011612
1103,0.05000000074505806
1104,0.10000000149011612
1105,0.18700000643730164
1106,0.20000000298023224
1107,0.25
1108,0.05000000074505806
1109,0.25
1110,0.10000000149011612
1111,0.10000000149011612
1112,0.05000000074505806
1113,0.18700000643730164
1114,0.05000000074505806
1115,0.05000000074505806
1116,0.25
1117,0.05000000074505806
1118,0.3499999940395355
1119,0.18700000643730164
1120,0.05000000074505806
1121,0.25
1122,0.5
1123,0.05000000074505806
1124,0.25
1125,0.10000000149011612
1126,0.3499999940395355
1127,0.15000000596046448
1128,0.30000001192092896
1129,0.30000001192092896
1130,0.10000000149011612
1131,0.10000000149011612
1132,0.4000000059604645
1133,0.15000000596046448
1134,0.18700000643730164
1135,0.15000000596046448
1136,0.5
1137,0.25
1138,0.05000000074505806
1139,0.05000000074505806
1140,0.05000000074505806
1141,0.10000000149011612
1142,0.30000001192092896
1143,0.10000000149011612
1144,0.10000000149011612
1145,0.4000000059604645
