murcko_scaffold,spectra,unique_targets,exact_top10,tanimoto_top10,mist_tanimoto,chem_class,example_smiles
O=C(CCc1c[nH]c2ccccc12)Oc1ccc2c(=O)c(-c3ccc4c(c3)OCCCO4)coc2c1,6,1,0.0,0.1572760964433352,0.22975148757298783,aromatic_rich_polycycle,CC1=C(C(=O)C2=C(O1)C=C(C=C2)OC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)OC(C)(C)C)C5=CC6=C(C=C5)OCCCO6
O=C(CNC(=O)C(NC(=O)NCCc1ccccc1)C1CCN=CN1)NCCc1ccccc1,6,3,0.0,0.3081711878379186,0.3738032480080922,large_peptide_like,CC(C)CC(C(=O)NC(CC1=CC=CC=C1)CO)NC(=O)C(C2CCN=C(N2)N)NC(=O)NC(CC3=CC=CC=C3)C(=O)O
O=C(COc1ccccc1-c1ccnn1-c1ccccc1)N/N=C\c1coc2ccccc2c1=O,6,1,0.0,0.31183044115702313,0.3725707158446312,aromatic_rich_polycycle,CC1=CC2=C(C=C1)OC=C(C2=O)/C=N\NC(=O)COC3=CC=CC=C3C4=CC=NN4C5=CC=CC=C5
O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,6,1,0.0,0.4699002653360367,0.5274345129728317,aromatic_rich_polycycle,C1COCCN1CCOC2=CC=C(C=C2)C3=CN=C(C=C3)CC(=O)NCC4=CC=CC=C4
O=C(Cc1ccccc1)Nc1ccc(CCCCc2nncs2)nn1,6,1,0.0,0.3965393155813217,0.4531285564104716,aromatic_rich_polycycle,C1=CC(=CC(=C1)OC(F)(F)F)CC(=O)NC2=NN=C(C=C2)CCCCC3=NN=C(S3)N
O=C(Cn1nc(-c2ccccc2)c2ccccc2c1=O)NCCc1c[nH]c2ccccc12,6,2,0.0,0.23416210959355033,0.24902529021104172,aromatic_rich_polycycle,CC1=C(C2=C(N1)C(=C(C=C2)Cl)Cl)CCNC(=O)CN3C(=O)C4=CC=CC=C4C(=N3)C5=CC=C(C=C5)Cl
O=C(NCCn1ccc(-c2ccccn2)n1)c1cc(C2CC2)on1,6,1,0.0,0.1713573485612869,0.2449352219700813,aromatic_rich_polycycle,C1CC1C2=CC(=NO2)C(=O)NCCN3C=CC(=N3)C4=CC=CC=N4
O=C(NCc1ccccc1)c1cc2ccccc2[nH]1,6,2,0.0,0.5766035467386246,0.7789387702941895,aromatic_rich_polycycle,CCOC(=O)CS(=O)(=O)C1=CC=C(C=C1)[C@@H](CO)NC(=O)C2=CC3=C(N2C)C=C(C(=C3Cl)Cl)C
O=C(NCc1ccccc1)c1cccc(NC(=O)c2cc3cncnc3[nH]c2=O)c1,6,1,0.0,0.7164886891841888,0.9073222875595093,aromatic_rich_polycycle,COC1=NC=C2C=C(C(=O)NC2=N1)C(=O)NC3=C(C=CC(=C3)C(=O)NCC4=CC(=CC=C4)Cl)Cl
O=C(Nc1ccc(CN2CCNCC2)cc1)Nc1ccc(Oc2ccncn2)cc1,6,2,0.0,0.6082578301429749,0.7316080927848816,aromatic_rich_polycycle,CN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC(=NC=C4)N)C(F)(F)F
O=C(Nc1ccccc1C(=O)Nc1ccccc1C(=O)OC1C=CC23CCC4CC4C(C=CCC12)C3=O)c1ccccc1,6,2,0.0,0.36136377851168316,0.6542732814947764,other_midsize,CC1CC2C(C2(C)C)C3C=C(C(C4(C1(C3=O)C=C(C4OC(=O)C5=CC=CC=C5NC(=O)C6=C(C(=CC=C6)O)NC(=O)C7=CC=CC=C7N(C)C)C)O)O)COC(=O)C
O=C(OC1CC2CC(=O)C3CCC2(C3)C2=CCCCC21)c1ccccc1,6,1,0.0,0.25774053235848743,0.2776901572942733,polycyclic_aliphatic_like,CC1=C2C(C(C(C3C24CCC(C4)(C(=O)C3)C)OC(=O)C)OC(=O)C5=CC=CC=C5)C(CC1)(C)C
O=C(OCC12CCCC34C5CC6CCC(C5C6)C(CC13)C4NC2)c1ccccc1,6,2,0.0,0.5005317082007726,0.8030235668023428,glycoside_or_sugar_rich,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7NC(=O)C(C)CC(=O)O
O=C(O[C@H]1CCC2C(=O)/C=C/C3CC3CCC=CC21)c1ccccc1,6,1,0.0,0.3189246902863184,0.4945547233025233,other_macrocycle,C[C@@H]1C[C@]2(C([C@H]1OC(=O)C3=CC=CC=C3)C=C([C@@H](CC4C(C4(C)C)/C=C(/C2=O)\C)OC(=O)C)C)O
O=C1C2=C(CCN(Cc3ccccc3)C2)N(Cc2ccccc2)C2=NCCN12,6,1,0.0,0.5639703075091044,0.6920520712931951,other_midsize,CC1=CC=CC=C1CN2C3=C(CN(CC3)CC4=CC=CC=C4)C(=O)N5C2=NCC5
O=C1C2=C(CCN(Cc3ccccc3)C2)N2CCN=C2N1Cc1ccccc1,6,2,0.0,0.266636294623216,0.3617818703254064,other_midsize,C1CN(CC2=C1N3CCN=C3N(C2=O)CC4=CC=C(C=C4)C(F)(F)F)CC5=CC=CC=C5
O=C1C=C2C=COC=C2C(=O)C1,6,1,0.0,0.3120212480425834,0.5344389776388804,other_midsize,CCC(C)/C=C(\C)/C=C/C1=CC2=C(C(=O)C(C(=O)C2=CO1)(C)OC(=O)C)Cl
O=C1C=CCC2CCC3Oc4cc(-c5ccccc5)oc(=O)c4CC3C12,6,1,0.0,0.3586660648385684,0.5234877417484919,polycyclic_aliphatic_like,CC1(C=CC(=O)C2(C1(CCC3(C2(CC4=C(O3)C=C(OC4=O)C5=CC(=C(C(=C5)OC)OC)OC)O)C)O)C)C
O=C1C=CCCO1,6,1,0.0,0.15970061222712195,0.18849798540274298,other_midsize,C/C=C(\C)/C[C@H](C)C[C@H](C)[C@@H]1C(C=CC(=O)O1)OC(=O)/C=C/C(=C/[C@H](CCO)CO)/C
O=C1C=C[C@@H]2C1CC1O[C@H]1[C@@H]1C2CCC2C[C@H]21,6,1,0.0,0.14877633253733313,0.14139119535684583,glycoside_or_sugar_rich,CCCCCCCCCCCCCCCC(=O)O[C@@]12C[C@H]([C@]3([C@@H]4C=C(C(=O)[C@]4([C@@H]([C@@]5([C@H]([C@H]3[C@@H]1C2(C)C)O5)CO)O)O)C)O)C
O=C1CCOC(=O)C1,6,1,0.0,0.18587545057137803,0.23607806364695227,glycoside_or_sugar_rich,CC[C@H](C)[C@H]([C@@](/C=C/CC(=C)CCC(=O)C1C(=O)C[C@H](OC1=O)C)(C(=O)O)O)O
O=C1CCOC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,6,5,0.0,0.2074120764931043,0.2171613822380701,glycoside_or_sugar_rich,CCCCCCCCCCC(CC(=O)NC(CC(C)C)C(=O)NC1C(OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CO)C(C)O)CC(C)C)CC(C)C)C)O
O=C1Cc2cc(Nc3nccc(NCc4cccnc4)n3)ccc2N1,6,1,0.0,0.6140394657850266,0.7618750954667727,aromatic_rich_polycycle,CN(C1=C(C=CC=N1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)C4)S(=O)(=O)C
O=C1N2CCCS[C@@H]2C[C@]12CCCN2,6,1,0.0,0.2530867134531339,0.31296240786711377,other_midsize,CC(C)(C)OC(=O)N1CCC[C@]12C[C@@H]3N(C2=O)[C@H](CCS3)C(=O)OC
O=C1NC(=O)c2cccc3cccc1c23,6,2,0.0,0.35547760128974915,0.34987734258174896,small_heteroaromatic,CN(C)CCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)NC(=O)N
O=C1NC(c2cccc(Oc3ccccc3)c2)c2c(-c3ccccc3)n[nH]c21,6,2,0.0,0.20968459298213318,0.29576205710570014,aromatic_rich_polycycle,C1=CC=C(C=C1)OC2=CC=CC(=C2)C3C4=C(C(=O)N3CCCO)NN=C4C5=CC=CC=C5O
O=C1NC2NC(=O)NC2N1,6,1,0.0,0.1401340824862321,0.1554816054801146,other_midsize,C(C(=O)O)NC(=O)CN1C2C(NC(=O)N2)NC1=O
O=C1O[C@H]2C[C@@H](C/C=C/[C@@H](O[C@H]3CC[C@@H](O[C@H]4CCCCO4)CO3)C/C=C/C=C3CO[C@@H]4CC=C[C@H]1C34)O[C@@]1(CCCCO1)C2,6,1,0.0,0.9216132263342539,0.8897435665130615,glycoside_or_sugar_rich,CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C4CO[C@H]5[C@@]4([C@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C
O=C1c2ccc(N3CCC(N4CCOCC4)CC3)cc2Cc2[nH]c3ccccc3c21,6,1,0.0,0.5206195563077927,0.6002275223533312,other_midsize,CCC1=CC2=C(C=C1N3CCC(CC3)N4CCOCC4)C(C5=C(C2=O)C6=C(N5)C=C(C=C6)C#N)(C)C
O=c1[nH]c(=O)c2c(nc3n(-c4ccccc4)c(-c4ccccc4)cn23)[nH]1,6,3,0.0,0.3958306486407916,0.3794560357928276,aromatic_rich_polycycle,CCCCOC1=CC=CC=C1N2C(=CN3C2=NC4=C3C(=O)N(C(=O)N4C)C)C5=CC(=CC=C5)OC
O=c1[nH]nc2c3c(cccc13)N[C@H](c1ccccc1)[C@H]2c1ncn[nH]1,6,1,0.0,0.32114442437887186,0.42995407432317734,aromatic_rich_polycycle,CN1C(=NC=N1)[C@@H]2[C@H](NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F
O=c1c(N=Nc2cccc(-c3ccccc3)c2)c[nH]n1-c1ccccc1,6,2,0.0,0.22819757958253226,0.2779543499151866,aromatic_rich_polycycle,CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)N=NC3=CC=CC(=C3O)C4=CC(=CC=C4)C(=O)O)C
c1cc(O[C@H]2CCCCO2)cc(O[C@H]2CCCCO2)c1,6,1,0.0,0.3384183645248413,0.330769086877505,glycoside_or_sugar_rich,CCCCCCCCCC1=C(C(=CC(=C1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
c1ccc(-c2cccc(Oc3ccncn3)c2)cc1,6,1,0.0,0.24965542058149973,0.32928655544916785,aromatic_rich_polycycle,C1=CC(=CC(=C1)OC2=NC(=NC=C2)C#N)C3=CC=C(C=C3)CN
c1ccc(C2=NNC(c3ccccc3)S2)cc1,6,1,0.0,0.4321305627624194,0.6072696546713511,other_midsize,CN(C(=O)N1[C@@](SC(=N1)C2=C(C=CC(=C2)F)F)(CCCN)C3=CC=CC=C3)OC
c1ccc(CCc2ccc(COc3ccccc3CCNCc3ccccc3)cc2)cc1,6,1,0.0,0.8218905131022135,0.9289553364117941,aromatic_rich_polycycle,C1=CC=C(C=C1)CCC2=CC=C(C=C2)COC3=CC=CC=C3CCN(CCCCC(=O)O)CC4=CC=C(C=C4)C(=O)O
c1ccc(COc2ccccc2CNCc2ccccc2OCc2ccccc2)cc1,6,1,0.0,0.33711343506971997,0.34907905260721844,aromatic_rich_polycycle,CC1=CC(=CC=C1)COC2=CC=CC=C2CN(CC[C@@H](C(=O)O)N)CC3=CC=CC=C3OCC4=CC=CC(=C4)C
c1ccc(Cn2nc(-c3ncccn3)cc2-c2ccon2)cc1,6,2,0.0,0.5170883138974508,0.6092683772246043,aromatic_rich_polycycle,C1=CC=C(C(=C1)CN2C(=CC(=N2)C3=NC=C(C(=N3)NCC(C(F)(F)F)(C(F)(F)F)O)F)C4=NOC=C4)F
c1ccc(Nc2c(-c3ccccc3)nc3n2CCNC3)cc1,6,2,0.0,0.37570927788813907,0.4428195655345917,aromatic_rich_polycycle,CC1(C2=NC(=C(N2CCN1C(=O)CN)NC3=CC=C(C=C3)Cl)C4=CC=C(C=C4)F)C
c1ccc(Oc2cc(-n3cccn3)ncn2)cc1,6,2,0.0,0.2108457013964653,0.26466196527083713,aromatic_rich_polycycle,CCOC(=O)C1=C(N(N=C1)C2=CC(=NC(=N2)SC)OC3=CC=C(C=C3)NC(=O)C)C(F)(F)F
c1ccc2c(c1)CCCN2,6,1,0.0,0.31701914221048355,0.3604508613546689,small_heteroaromatic,CC(C)NCC1CCC2=CC(=C(C=C2N1)[N+](=O)[O-])CO
c1nc(NC2CCCCC2)c2cc[nH]c2n1,6,1,0.0,0.5687558005253474,0.5569222420454025,small_heteroaromatic,CNS(=O)(=O)CC1CCC(CC1)N(C)C2=NC=NC3=C2C=CN3
c1nc(Oc2ccc3[nH]ccc3c2)c2ccc(OCCCN3CCCC3)cc2n1,6,1,0.0,0.765446126461029,0.7198134362697601,other_midsize,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5
C(=C(/c1cccnc1)c1ccc2n[nH]cc2c1)/c1ccccc1,6,1,0.16666666666666666,0.8192105988661448,1.0,aromatic_rich_polycycle,CN(C)C(=O)/C=C/CNCCOC1=NC=C(C=C1)/C(=C(/CC(F)(F)F)\C2=CC=CC=C2)/C3=CC4=C(NN=C4C=C3)F
O=C(COc1ccccc1)N1CCC(Cn2nc3c(cc2=O)CCCC3)CC1,6,1,0.16666666666666666,0.4664969891309738,0.4579807271560033,polycyclic_aliphatic_like,CC1=C(C(=CC=C1)OC(C)C(=O)N2CCC(CC2)CN3C(=O)C=C4CCCCC4=N3)C
O=C(NCCc1c[nH]c2ccccc12)c1cn[nH]c1-n1cccc1,6,2,0.16666666666666666,0.48128721366326016,0.4582025607426961,aromatic_rich_polycycle,CN1C(=C(C=N1)C(=O)NCCC2=CNC3=CC=CC=C32)N4C=CC=C4
O=C(NCc1ccccc1)c1cc(-c2ccncc2)c[nH]1,6,1,0.16666666666666666,0.3534496910870075,0.40724364419778186,aromatic_rich_polycycle,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)N[C@H](CO)C3=CC(=CC=C3)Cl)Cl
O=C(c1cc[nH+]cc1)c1ccccc1NS(=O)(=O)c1ccccc1,6,1,0.16666666666666666,0.4949713299671809,0.454842875401179,aromatic_rich_polycycle,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)Cl)C(=O)C3=CC=[N+](C=C3)[O-]
O=c1c(-c2ccc(-c3ccccn3)cc2)cc2cncnc2n1CC1OCCCO1,6,1,0.16666666666666666,0.41211409618457157,0.43519786496957136,aromatic_rich_polycycle,CC1=NC(=CC=C1)C2=CC(=C(C=C2)C3=CC4=CN=C(N=C4N(C3=O)CC5OCC(CO5)N)NC)Cl
O=c1oc2ccccc2c2nc(-c3ccccc3)ncc12,6,2,0.16666666666666666,0.6675909658273061,0.7390847106774648,aromatic_rich_polycycle,CC(=O)NC1=NC(=NC2=C1C(=O)OC3=CC=CC=C32)C4=CC=CC=C4
c1cc(N2CCC(N3CCNCC3)CC2)ccc1Nc1cncc(NC2CCOCC2)n1,6,1,0.16666666666666666,0.7462937335173289,0.8833001057306925,polycyclic_aliphatic_like,CCC1=C(N=C(C(=N1)C(=O)N)NC2=CC(=C(C=C2)N3CCC(CC3)N4CCN(CC4)C)OC)NC5CCOCC5
c1ccc(-c2ncnc(Nc3ccncc3)n2)nc1,6,1,0.16666666666666666,0.6014829277992249,0.7506450613339742,aromatic_rich_polycycle,CC(C)(CNC1=NC(=NC(=N1)C2=NC(=CC=C2)C(F)(F)F)NC3=CC(=NC=C3)C(F)(F)F)O
c1ccc(CN(Cc2cccs2)CC2CCNC2)cc1,6,2,0.16666666666666666,0.7267567366361618,0.7731764018535614,other_midsize,CCOC(=O)N1CCC(C1)CN(CC2=CC=C(C=C2)Cl)CC3=CC=C(S3)[N+](=O)[O-]
c1ccc(Nc2ncnc3ccccc23)cc1,6,2,0.16666666666666666,0.39056025197108585,0.38538949688275653,aromatic_rich_polycycle,CC(C)(C)OC(=O)NC1=CC=C(C=C1)NC2=NC=NC3=C2C(=CC(=C3)OCCOC)F
C(=N/Nc1cc(N2CCOCC2)nc(OCCc2ccccn2)n1)/c1ccccc1,6,1,0.3333333333333333,0.5132558171947798,0.5378915816545486,aromatic_rich_polycycle,CC1=CC(=CC=C1)/C=N\NC2=CC(=NC(=N2)OCCC3=CC=CC=N3)N4CCOCC4
O=C(NCc1ccc(-n2cccn2)nc1)C1CCC(c2nccc(Nc3cc[nH]n3)n2)CC1,6,1,0.3333333333333333,0.7371928418676058,0.7841416448354721,other_midsize,CC1=CC(=NN1)NC2=NC(=NC(=C2)C)C3CCC(CC3)(C(=O)N[C@@H](C)C4=CN=C(C=C4)N5C=C(C=N5)F)OC
O=C(Nc1ccc(C(=O)N2CCNCC2)cc1)c1cc(OCc2ccccc2)cnn1,6,2,0.3333333333333333,0.8640479246775309,0.8582709034283956,aromatic_rich_polycycle,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=CC(=NN=C2N)C(=O)NC3=CC=C(C=C3)C(=O)N4CCN(CC4)C
O=S(=O)(Nc1cccc(-c2ncsc2-c2ccncn2)c1)c1ccccc1,6,1,0.3333333333333333,0.610850694278876,0.7843545526266098,aromatic_rich_polycycle,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F
O=S(=O)(c1cccnc1)N(Cc1ccc(-n2cccn2)cc1)Cc1ccccn1,6,2,0.3333333333333333,0.58711351826787,0.6147870992620786,aromatic_rich_polycycle,C1=CC(=NC(=C1)NCC(=O)O)CN(CC2=CC=C(C=C2)N3C=CC=N3)S(=O)(=O)C4=CN=CC=C4
S=C(NCCCn1ccnc1)Nc1ccccc1,6,2,0.3333333333333333,0.5866460725665092,0.5381573041280111,small_heteroaromatic,COC1=C(C=C(C=C1)NC(=S)NCCCN2C=CN=C2)OC
c1cc2c3c(c1)O[C@H]1c4[nH]c5ccccc5c4CC4[C@@H](C2)N(CC2CC2)CC[C@@]341,6,1,0.3333333333333333,0.5749351928631464,0.6895758435130119,other_midsize,C1CC1CN2CC[C@]34[C@@H]5C6=C(C[C@]3([C@H]2CC7=C4C(=C(C=C7)O)O5)O)C8=CC=CC=C8N6
c1ccc(CCc2nc3cc(-c4cnoc4)ccc3n2CCN2CCOCC2)cc1,6,2,0.3333333333333333,0.647089272737503,0.6192390620708466,other_midsize,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=N3)CCC4=CC(=C(C=C4)OC)Cl)C[C@H](C)N5CCOCC5
c1ccc(CSc2ncc3scnc3n2)cc1,6,2,0.3333333333333333,0.6855816394090652,0.8157518605391184,aromatic_rich_polycycle,C[C@@H](C1=CC=CC=C1)SC2=NC3=C(C(=N2)Cl)SC(=N3)N
c1cnc(N2CCNCC2)nc1,6,2,0.3333333333333333,0.630295087893804,0.6055323580900828,small_heteroaromatic,CCNC1=NC(=NC(=C1)C)N2CCN(CC2)C(=O)CC(C)C
C(=C\C1CCCC1)/CCOc1ccccc1,6,2,0.5,0.8058052559693655,0.7643738488356272,glycoside_or_sugar_rich,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](COC2=CC=CC(=C2)C(F)(F)F)O)O)O
O=C(OCOC(=O)c1cccc2ncn(Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)c12)OC1CCCCC1,6,1,0.5,0.659286287923654,0.6321355973680814,aromatic_rich_polycycle,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6
O=C1C=CC2C3=CC(=O)[C@H]4C(CCC5CCCC[C@H]54)C3CC[C@H]2C1,6,2,0.5,0.8564421236515045,0.8855893115202585,polycyclic_aliphatic_like,CCNC(=O)[C@@]12CC[C@@]3([C@@H]([C@@H]1CC(CC2)(C)C)C(=O)C=C4[C@]3(CC[C@@H]5[C@@]4(C=C(C(=O)C5(C)C)C#N)C)C)C
O=C1CCC2O[C@H]2C[C@@H]2CC(C/C=C/C=C/Cc3cccc(c3)N1)NC(=O)O2,6,2,0.5,0.7343718409538269,0.8968542516231537,other_macrocycle,C[C@@H]1[C@@H]2C[C@]([C@@H](/C=C/C=C(/CC3=CC(=C(C(=C3)OC)Cl)N(C(=O)C[C@@H]([C@]4([C@H]1O4)C)OC(=O)C(C)C)C)\C)OC)(NC(=O)O2)O
O=C1Nc2cccnc2N(C(=O)CN2CCCCC2)c2ccccc21,6,1,0.5,0.6119863664110502,0.6181845913330714,polycyclic_aliphatic_like,CCN(CC)CC1CCCCN1CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4
O=[PH]1OC[C@H]2O[C@@H](n3cnc4cncnc43)C[C@@H]2O1,6,1,0.5,0.9212962985038757,0.9630878766377767,polycyclic_aliphatic_like,CCCC(=O)NC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O4)O)OC(=O)CCC
c1ccc(-c2nc(-c3cccc4c3CCC4)no2)cc1,6,2,0.5,0.6831060809393724,0.6443208108345667,aromatic_rich_polycycle,CC(C)OC1=C(C=C(C=C1)C2=NC(=NO2)C3=C4CC[C@@H](C4=CC=C3)NCCO)C#N
C1=CC2C3Cc4ccc(OC5CCCCO5)c5c4C2(CCN3)C(C1)O5,6,1,0.6666666666666666,0.9241818885008494,0.8893465002377828,glycoside_or_sugar_rich,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC6C(C(C(C(O6)C(=O)O)O)O)O)OC3C(C=C4)O
O=C(NC1CCCCC1)N1CC(c2ccccc2)SC1=O,6,1,0.6666666666666666,0.7702205876509348,0.6834183981021246,small_heteroaromatic,CC1C(SC(=O)N1C(=O)NC2CCCCC2)C3=CC=C(C=C3)Cl
O=c1cc2sscc-2[nH]1,6,4,0.6666666666666666,0.8163580248753229,0.7637003461519877,other_midsize,CC(=O)NC1=C2C(=CSS2)N(C1=O)C
c1ccc(CN(CCCOc2ccccc2)CC(c2ccccc2)c2ccccc2)cc1,6,2,0.6666666666666666,0.9113523761431376,0.8510611951351166,aromatic_rich_polycycle,C[C@H](CCOC1=CC=CC(=C1)CC(=O)O)N(CC2=C(C(=CC=C2)C(F)(F)F)Cl)CC(C3=CC=CC=C3)C4=CC=CC=C4
c1ncc2c(-c3ccc(CN4CCNCC4)cc3)cn(C3CCCCC3)c2n1,6,1,0.6666666666666666,0.8301931122938792,0.8422257502873739,other_midsize,CCCCNC1=NC=C2C(=CN(C2=N1)C3CCC(CC3)O)C4=CC=C(C=C4)CN5CCN(CC5)C
O=C(CN1Cc2ccc(-c3ccnc(NC4CCOCC4)n3)cc2C1=O)NCc1ccccc1,6,2,0.8333333333333334,0.953125,0.9409944315751394,other_midsize,C[C@H](C(=O)N[C@H](CO)C1=CC(=CC(=C1)F)OC)N2CC3=C(C2=O)C=C(C=C3)C4=NC(=NC=C4Cl)NC5CCOCC5
O=C(c1nn(-c2ccc(CN3CCOCC3)cc2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1,6,1,0.8333333333333334,0.8584905664126078,0.7554015591740608,other_midsize,C1COCCN1CC2=CC=C(C=C2)N3C4=C(CS(=O)(=O)C5=C4C=CC=C5F)C(=N3)C(=O)N6CCOCC6
O=c1[nH]c2ccccc2cc1-c1nc2ccc(N3CCNCC3)cc2[nH]1,6,1,0.8333333333333334,0.890350878238678,0.8600012262662252,aromatic_rich_polycycle,CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=C(C5=C(C=CC=C5F)NC4=O)N
c1ccc(-c2nccn2Cc2ccc(-c3ccsc3)cc2)cc1,6,1,0.8333333333333334,0.935606062412262,0.8780594170093536,aromatic_rich_polycycle,CCNC(=O)NS(=O)(=O)C1=C(C=C(S1)CC(C)C)C2=CC=C(C=C2)CN3C(=C(N=C3C4=CC=CC=C4)OC)C=O
c1ccc2c(c1)CCC(CCNCCCc1nc3ccccc3[nH]1)C2,6,1,0.8333333333333334,0.9365941981474558,0.8978186051050822,other_midsize,CC(C)[C@H]1C2=C(CC[C@@]1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)COC)C=C(C=C2)F
O=c1c2ccccc2cc(CNc2ncnc3nc[nH]c23)n1-c1ccccc1,6,1,1.0,1.0,0.9085691074530283,aromatic_rich_polycycle,C[C@H](C1=CC2=C(C(=CC=C2)Cl)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5
c1ccc(-c2cnc(N3CCCCC3)cn2)cc1,6,1,1.0,0.9523809552192688,0.7759508788585663,small_heteroaromatic,CC1(CCN(CC1)C2=CN=C(C(=N2)N)C3=C(C(=CC=C3)Cl)Cl)N
c1cncc(CNc2ccc(Cc3c[nH]c4ncccc34)cn2)c1,6,1,1.0,1.0,0.9303755859533945,aromatic_rich_polycycle,C1=CC(=NC=C1CC2=CNC3=C2C=C(C=N3)Cl)NCC4=CN=C(C=C4)C(F)(F)F
C(=C\SSCC1CCCO1)/NCc1cncnc1,5,1,0.0,0.48228898644447327,0.6118641138076782,small_heteroaromatic,CC1=NC=C(C(=N1)N)CN(C=O)/C(=C(\CCO)/SSCC2CCCO2)/C
C(=Cc1ccn[nH]1)c1ccccc1,5,1,0.0,0.5617191314697265,0.7189579963684082,other_midsize,CC1=C(N(N=C1C)C)C(=C(C#N)C2=CC=C(C=C2)C(C)(C)C)OC(=O)C(C)(C)C
C1CC[C@@H](OC[C@@H]2CCC[C@@H](OC[C@@H]3CCC[C@@H](OC4CCCO4)O3)O2)OC1,5,1,0.0,0.6042297720909119,0.6308170557022095,glycoside_or_sugar_rich,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)OC[C@@H]3[C@H]([C@@H]([C@H]([C@H](O3)O[C@]4([C@H]([C@@H]([C@H](O4)CO)O)O)CO)O)O)O)O)O)O)O)O)O)O
C1CC[C@@H](O[C@H]2CC[C@@H](O[C@H]3CC[C@@H](O[C@H]4CCCOC4)OC3)OC2)OC1,5,1,0.0,0.887948215007782,0.6639335870742797,glycoside_or_sugar_rich,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O)CO)CO)CO)O)O)O)O
C1COC(OC2CC3CCCCC3C3CCCC23)C1,5,1,0.0,0.2530371308326721,0.2657945930957794,glycoside_or_sugar_rich,CC(=C)C1CCC2(C(C1(C)CCC(=O)O)CC(C3C2(CCC3C(C)(CCC(C(=C)C)O)O)C)OC4C(C(C(O4)COC(=O)C)O)O)C
C=C1CC[C@@H]2C(CO[C@H]3CCCCO3)CCCC2[C@@H]1CC/C=C/CO[C@H]1CCCCO1,5,1,0.0,0.5899448931217194,0.5381976902484894,glycoside_or_sugar_rich,C/C(=C\CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)/CC[C@@H]2C(=C)CC[C@H]3[C@]2(CC[C@H]([C@]3(C)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)C
