spec_name,target_active_bits,mean_target_bit_probability,median_target_bit_probability,recall_at_top_16,recall_at_top_32,recall_at_top_48,recall_at_top_64,recall_at_top_80,recall_at_top_96,recall_at_top_128,recall_at_top_160,recall_at_top_256,recall_at_top_384,recall_at_top_512,recall_at_top_768,recall_at_top_1024,threshold_0_05_precision,threshold_0_05_recall,threshold_0_05_f1,threshold_0_05_pred_bits,threshold_0_1_precision,threshold_0_1_recall,threshold_0_1_f1,threshold_0_1_pred_bits,threshold_0_15_precision,threshold_0_15_recall,threshold_0_15_f1,threshold_0_15_pred_bits,threshold_0_187_precision,threshold_0_187_recall,threshold_0_187_f1,threshold_0_187_pred_bits,threshold_0_2_precision,threshold_0_2_recall,threshold_0_2_f1,threshold_0_2_pred_bits,threshold_0_25_precision,threshold_0_25_recall,threshold_0_25_f1,threshold_0_25_pred_bits,threshold_0_3_precision,threshold_0_3_recall,threshold_0_3_f1,threshold_0_3_pred_bits,threshold_0_4_precision,threshold_0_4_recall,threshold_0_4_f1,threshold_0_4_pred_bits,threshold_0_5_precision,threshold_0_5_recall,threshold_0_5_f1,threshold_0_5_pred_bits
MassSpecGymID0028445,60,0.7348325252532959,0.8309401869773865,0.26666666666666666,0.5333333333333333,0.8,0.9166666666666666,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.5363636363636364,0.9833333333333333,0.6941176470588236,110,0.6704545454545454,0.9833333333333333,0.7972972972972971,88,0.7662337662337663,0.9833333333333333,0.8613138686131387,77,0.7866666666666666,0.9833333333333333,0.8740740740740739,75,0.7972972972972973,0.9833333333333333,0.8805970149253731,74,0.8194444444444444,0.9833333333333333,0.893939393939394,72,0.8260869565217391,0.95,0.8837209302325583,69,0.873015873015873,0.9166666666666666,0.894308943089431,63,0.9454545454545454,0.8666666666666667,0.9043478260869566,55
MassSpecGymID0030204,44,0.5902544856071472,0.6750671863555908,0.36363636363636365,0.7272727272727273,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8863636363636364,0.9090909090909091,0.9090909090909091,0.9318181818181818,0.5588235294117647,0.8636363636363636,0.6785714285714287,68,0.8837209302325582,0.8636363636363636,0.8735632183908046,43,0.925,0.8409090909090909,0.8809523809523809,40,0.9459459459459459,0.7954545454545454,0.8641975308641975,37,0.9444444444444444,0.7727272727272727,0.85,36,0.9444444444444444,0.7727272727272727,0.85,36,1.0,0.7727272727272727,0.8717948717948718,34,1.0,0.7727272727272727,0.8717948717948718,34,1.0,0.7045454545454546,0.8266666666666667,31
MassSpecGymID0037597,56,0.6332338452339172,0.8446394205093384,0.2857142857142857,0.5714285714285714,0.7321428571428571,0.8214285714285714,0.8928571428571429,0.8928571428571429,0.9285714285714286,0.9285714285714286,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9821428571428571,0.9821428571428571,0.47706422018348627,0.9285714285714286,0.6303030303030303,109,0.6486486486486487,0.8571428571428571,0.7384615384615384,74,0.7666666666666667,0.8214285714285714,0.793103448275862,60,0.7894736842105263,0.8035714285714286,0.7964601769911505,57,0.7894736842105263,0.8035714285714286,0.7964601769911505,57,0.8181818181818182,0.8035714285714286,0.8108108108108109,55,0.8541666666666666,0.7321428571428571,0.7884615384615384,48,0.8913043478260869,0.7321428571428571,0.8039215686274508,46,0.95,0.6785714285714286,0.7916666666666667,40
MassSpecGymID0040046,75,0.3716292679309845,0.3751501142978668,0.21333333333333335,0.41333333333333333,0.5466666666666666,0.6133333333333333,0.64,0.6533333333333333,0.7066666666666667,0.7333333333333333,0.7866666666666666,0.7866666666666666,0.8133333333333334,0.84,0.8666666666666667,0.3732394366197183,0.7066666666666667,0.488479262672811,142,0.5568181818181818,0.6533333333333333,0.6012269938650308,88,0.6666666666666666,0.64,0.6530612244897959,72,0.7419354838709677,0.6133333333333333,0.6715328467153284,62,0.7758620689655172,0.6,0.6766917293233082,58,0.82,0.5466666666666666,0.6559999999999999,50,0.8695652173913043,0.5333333333333333,0.6611570247933884,46,0.9722222222222222,0.4666666666666667,0.6306306306306306,36,0.9655172413793104,0.37333333333333335,0.5384615384615384,29
MassSpecGymID0051503,48,0.5570018291473389,0.5734046697616577,0.3333333333333333,0.6666666666666666,0.8958333333333334,0.9583333333333334,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,0.3884297520661157,0.9791666666666666,0.5562130177514792,121,0.6351351351351351,0.9791666666666666,0.7704918032786885,74,0.7666666666666667,0.9583333333333334,0.8518518518518519,60,0.8333333333333334,0.9375,0.8823529411764706,54,0.8958333333333334,0.8958333333333334,0.8958333333333334,48,0.9523809523809523,0.8333333333333334,0.888888888888889,42,1.0,0.7916666666666666,0.8837209302325582,38,1.0,0.7083333333333334,0.8292682926829268,34,1.0,0.5416666666666666,0.7027027027027027,26
MassSpecGymID0052603,78,0.6824175715446472,0.8511980772018433,0.20512820512820512,0.41025641025641024,0.6153846153846154,0.7948717948717948,0.8333333333333334,0.8717948717948718,0.8846153846153846,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.4697986577181208,0.8974358974358975,0.6167400881057269,149,0.7391304347826086,0.8717948717948718,0.7999999999999999,92,0.863013698630137,0.8076923076923077,0.8344370860927152,73,0.9117647058823529,0.7948717948717948,0.8493150684931507,68,0.9117647058823529,0.7948717948717948,0.8493150684931507,68,0.9253731343283582,0.7948717948717948,0.8551724137931035,67,0.9538461538461539,0.7948717948717948,0.8671328671328672,65,0.9682539682539683,0.782051282051282,0.8652482269503546,63,1.0,0.7692307692307693,0.8695652173913044,60
MassSpecGymID0053008,52,0.6651701331138611,0.8522800803184509,0.3076923076923077,0.6153846153846154,0.8076923076923077,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9423076923076923,0.9423076923076923,0.9423076923076923,0.9423076923076923,0.9423076923076923,0.5,0.9230769230769231,0.6486486486486487,96,0.676056338028169,0.9230769230769231,0.7804878048780487,71,0.7741935483870968,0.9230769230769231,0.8421052631578947,62,0.8245614035087719,0.9038461538461539,0.8623853211009175,57,0.8333333333333334,0.8653846153846154,0.8490566037735849,54,0.8775510204081632,0.8269230769230769,0.8514851485148514,49,0.9111111111111111,0.7884615384615384,0.845360824742268,45,0.9302325581395349,0.7692307692307693,0.8421052631578948,43,1.0,0.7115384615384616,0.8314606741573033,37
MassSpecGymID0059647,76,0.6344164609909058,0.8775780200958252,0.21052631578947367,0.42105263157894735,0.631578947368421,0.7763157894736842,0.8289473684210527,0.8947368421052632,0.9342105263157895,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.6283185840707964,0.9342105263157895,0.7513227513227513,113,0.7974683544303798,0.8289473684210527,0.8129032258064517,79,0.8857142857142857,0.8157894736842105,0.8493150684931505,70,0.921875,0.7763157894736842,0.842857142857143,64,0.9193548387096774,0.75,0.826086956521739,62,0.9322033898305084,0.7236842105263158,0.8148148148148149,59,0.9285714285714286,0.6842105263157895,0.7878787878787878,56,0.9615384615384616,0.6578947368421053,0.78125,52,0.9803921568627451,0.6578947368421053,0.7874015748031497,51
MassSpecGymID0064677,43,0.8405093550682068,0.8619462847709656,0.37209302325581395,0.7441860465116279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.581081081081081,1.0,0.735042735042735,74,0.6515151515151515,1.0,0.7889908256880734,66,0.7413793103448276,1.0,0.8514851485148515,58,0.7543859649122807,1.0,0.86,57,0.7818181818181819,1.0,0.8775510204081634,55,0.8269230769230769,1.0,0.9052631578947368,52,0.8775510204081632,1.0,0.9347826086956522,49,0.8958333333333334,1.0,0.945054945054945,48,0.9347826086956522,1.0,0.9662921348314606,46
MassSpecGymID0064693,43,0.7600446343421936,0.8331266045570374,0.37209302325581395,0.7209302325581395,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5972222222222222,1.0,0.7478260869565216,72,0.7166666666666667,1.0,0.8349514563106796,60,0.7678571428571429,1.0,0.8686868686868687,56,0.7818181818181819,1.0,0.8775510204081634,55,0.7777777777777778,0.9767441860465116,0.8659793814432991,54,0.84,0.9767441860465116,0.9032258064516129,50,0.8723404255319149,0.9534883720930233,0.9111111111111112,47,0.8837209302325582,0.8837209302325582,0.8837209302325582,43,0.8780487804878049,0.8372093023255814,0.8571428571428572,41
MassSpecGymID0064730,43,0.7836412191390991,0.8394671082496643,0.37209302325581395,0.7441860465116279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5308641975308642,1.0,0.6935483870967741,81,0.6615384615384615,1.0,0.7962962962962964,65,0.7288135593220338,1.0,0.8431372549019608,59,0.7962962962962963,1.0,0.8865979381443299,54,0.8269230769230769,1.0,0.9052631578947368,52,0.8775510204081632,1.0,0.9347826086956522,49,0.8958333333333334,1.0,0.945054945054945,48,0.8913043478260869,0.9534883720930233,0.9213483146067417,46,0.8863636363636364,0.9069767441860465,0.896551724137931,44
MassSpecGymID0076538,57,0.5156965851783752,0.4993188977241516,0.2807017543859649,0.5263157894736842,0.6842105263157895,0.7368421052631579,0.8070175438596491,0.8245614035087719,0.8947368421052632,0.9122807017543859,0.9649122807017544,1.0,1.0,1.0,1.0,0.3923076923076923,0.8947368421052632,0.5454545454545454,130,0.5411764705882353,0.8070175438596491,0.6478873239436619,85,0.6142857142857143,0.7543859649122807,0.6771653543307086,70,0.65625,0.7368421052631579,0.6942148760330578,64,0.65625,0.7368421052631579,0.6942148760330578,64,0.7272727272727273,0.7017543859649122,0.7142857142857142,55,0.7959183673469388,0.6842105263157895,0.7358490566037734,49,0.9428571428571428,0.5789473684210527,0.7173913043478262,35,0.9333333333333333,0.49122807017543857,0.6436781609195402,30
MassSpecGymID0077268,82,0.6230052709579468,0.657604992389679,0.1951219512195122,0.3902439024390244,0.5121951219512195,0.6585365853658537,0.7560975609756098,0.8536585365853658,0.975609756097561,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.5714285714285715,205,0.5633802816901409,0.975609756097561,0.7142857142857142,142,0.6290322580645161,0.9512195121951219,0.7572815533980582,124,0.6578947368421053,0.9146341463414634,0.7653061224489797,114,0.6696428571428571,0.9146341463414634,0.7731958762886598,112,0.7058823529411765,0.8780487804878049,0.782608695652174,102,0.7415730337078652,0.8048780487804879,0.7719298245614036,89,0.7654320987654321,0.7560975609756098,0.7607361963190185,81,0.8333333333333334,0.6707317073170732,0.7432432432432432,66
MassSpecGymID0078748,58,0.5458889603614807,0.59401535987854,0.27586206896551724,0.5517241379310345,0.7586206896551724,0.8620689655172413,0.9310344827586207,0.9482758620689655,0.9482758620689655,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,0.35,0.9655172413793104,0.5137614678899083,160,0.6506024096385542,0.9310344827586207,0.7659574468085105,83,0.819672131147541,0.8620689655172413,0.8403361344537814,61,0.8596491228070176,0.8448275862068966,0.8521739130434783,57,0.8596491228070176,0.8448275862068966,0.8521739130434783,57,0.8823529411764706,0.7758620689655172,0.8256880733944953,51,0.9148936170212766,0.7413793103448276,0.819047619047619,47,0.975,0.6724137931034483,0.7959183673469388,40,1.0,0.5689655172413793,0.7252747252747253,33
MassSpecGymID0078749,58,0.5643788576126099,0.6552814245223999,0.27586206896551724,0.5517241379310345,0.7586206896551724,0.8275862068965517,0.8620689655172413,0.896551724137931,0.9482758620689655,0.9827586206896551,1.0,1.0,1.0,1.0,1.0,0.4296875,0.9482758620689655,0.5913978494623656,128,0.6363636363636364,0.8448275862068966,0.7259259259259259,77,0.7704918032786885,0.8103448275862069,0.7899159663865546,61,0.8245614035087719,0.8103448275862069,0.8173913043478261,57,0.8545454545454545,0.8103448275862069,0.831858407079646,55,0.88,0.7586206896551724,0.8148148148148148,50,0.9166666666666666,0.7586206896551724,0.830188679245283,48,0.9761904761904762,0.7068965517241379,0.8199999999999998,42,1.0,0.7068965517241379,0.8282828282828283,41
MassSpecGymID0081356,35,0.6796891093254089,0.8454747796058655,0.45714285714285713,0.8285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8857142857142857,0.8857142857142857,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.4225352112676056,0.8571428571428571,0.5660377358490566,71,0.6521739130434783,0.8571428571428571,0.7407407407407407,46,0.7894736842105263,0.8571428571428571,0.8219178082191781,38,0.8108108108108109,0.8571428571428571,0.8333333333333334,37,0.8571428571428571,0.8571428571428571,0.8571428571428571,35,0.8787878787878788,0.8285714285714286,0.8529411764705883,33,0.8787878787878788,0.8285714285714286,0.8529411764705883,33,0.9666666666666667,0.8285714285714286,0.8923076923076922,30,1.0,0.7714285714285715,0.870967741935484,27
MassSpecGymID0089011,62,0.6661477088928223,0.7454790472984314,0.25806451612903225,0.5161290322580645,0.7580645161290323,0.9032258064516129,0.9354838709677419,0.9516129032258065,0.9516129032258065,0.9516129032258065,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.45038167938931295,0.9516129032258065,0.6113989637305699,131,0.6555555555555556,0.9516129032258065,0.7763157894736842,90,0.7567567567567568,0.9032258064516129,0.823529411764706,74,0.8,0.9032258064516129,0.8484848484848486,70,0.875,0.9032258064516129,0.8888888888888888,64,0.9152542372881356,0.8709677419354839,0.8925619834710744,59,0.9642857142857143,0.8709677419354839,0.9152542372881356,56,0.9811320754716981,0.8387096774193549,0.9043478260869565,53,0.9803921568627451,0.8064516129032258,0.8849557522123893,51
MassSpecGymID0089970,46,0.5672647356987,0.6377769112586975,0.34782608695652173,0.6304347826086957,0.8260869565217391,0.9347826086956522,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.4230769230769231,0.9565217391304348,0.5866666666666667,104,0.6142857142857143,0.9347826086956522,0.7413793103448276,70,0.7678571428571429,0.9347826086956522,0.8431372549019608,56,0.78,0.8478260869565217,0.8125,50,0.78,0.8478260869565217,0.8125,50,0.8636363636363636,0.8260869565217391,0.8444444444444444,44,0.8604651162790697,0.8043478260869565,0.8314606741573034,43,0.9166666666666666,0.717391304347826,0.8048780487804877,36,0.9285714285714286,0.5652173913043478,0.7027027027027025,28
MassSpecGymID0110700,76,0.7661959528923035,0.8157416582107544,0.21052631578947367,0.40789473684210525,0.5657894736842105,0.7763157894736842,0.881578947368421,0.9605263157894737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.628099173553719,1.0,0.7715736040609137,121,0.7102803738317757,1.0,0.8306010928961748,107,0.7102803738317757,1.0,0.8306010928961748,107,0.7448979591836735,0.9605263157894737,0.839080459770115,98,0.776595744680851,0.9605263157894737,0.8588235294117647,94,0.7934782608695652,0.9605263157894737,0.869047619047619,92,0.8068181818181818,0.9342105263157895,0.8658536585365854,88,0.8095238095238095,0.8947368421052632,0.8500000000000001,84,0.8481012658227848,0.881578947368421,0.8645161290322582,79
MassSpecGymID0110709,76,0.605638325214386,0.675745964050293,0.19736842105263158,0.35526315789473684,0.4605263157894737,0.5789473684210527,0.7368421052631579,0.8552631578947368,0.9605263157894737,1.0,1.0,1.0,1.0,1.0,1.0,0.48717948717948717,1.0,0.6551724137931034,156,0.6186440677966102,0.9605263157894737,0.752577319587629,118,0.6666666666666666,0.8947368421052632,0.7640449438202247,102,0.6770833333333334,0.8552631578947368,0.7558139534883721,96,0.6881720430107527,0.8421052631578947,0.757396449704142,93,0.6931818181818182,0.8026315789473685,0.7439024390243902,88,0.6962025316455697,0.7236842105263158,0.7096774193548387,79,0.7123287671232876,0.6842105263157895,0.6979865771812079,73,0.7014925373134329,0.618421052631579,0.6573426573426574,67
MassSpecGymID0114461,78,0.7005335688591003,0.8671705722808838,0.20512820512820512,0.41025641025641024,0.6153846153846154,0.7948717948717948,0.8717948717948718,0.8846153846153846,0.9102564102564102,0.9230769230769231,0.9358974358974359,0.9743589743589743,0.9743589743589743,0.9871794871794872,0.9871794871794872,0.6306306306306306,0.8974358974358975,0.7407407407407406,111,0.7931034482758621,0.8846153846153846,0.8363636363636363,87,0.8395061728395061,0.8717948717948718,0.8553459119496856,81,0.8461538461538461,0.8461538461538461,0.8461538461538461,78,0.8461538461538461,0.8461538461538461,0.8461538461538461,78,0.9142857142857143,0.8205128205128205,0.8648648648648648,70,0.9545454545454546,0.8076923076923077,0.875,66,0.9692307692307692,0.8076923076923077,0.8811188811188813,65,0.96875,0.7948717948717948,0.8732394366197183,64
MassSpecGymID0114470,78,0.697118878364563,0.8741668462753296,0.20512820512820512,0.41025641025641024,0.6153846153846154,0.7948717948717948,0.8717948717948718,0.8974358974358975,0.9102564102564102,0.9102564102564102,0.9487179487179487,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9871794871794872,0.6194690265486725,0.8974358974358975,0.7329842931937173,113,0.7931034482758621,0.8846153846153846,0.8363636363636363,87,0.8607594936708861,0.8717948717948718,0.8662420382165605,79,0.8888888888888888,0.8205128205128205,0.8533333333333333,72,0.9142857142857143,0.8205128205128205,0.8648648648648648,70,0.9142857142857143,0.8205128205128205,0.8648648648648648,70,0.9545454545454546,0.8076923076923077,0.875,66,0.9841269841269841,0.7948717948717948,0.8794326241134751,63,1.0,0.782051282051282,0.8776978417266188,61
MassSpecGymID0147565,55,0.6228596568107605,0.6986613869667053,0.2909090909090909,0.5454545454545454,0.6909090909090909,0.8727272727272727,0.9090909090909091,0.9454545454545454,0.9636363636363636,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.34615384615384615,0.9818181818181818,0.5118483412322274,156,0.4774774774774775,0.9636363636363636,0.6385542168674699,111,0.5909090909090909,0.9454545454545454,0.7272727272727273,88,0.6756756756756757,0.9090909090909091,0.7751937984496124,74,0.6901408450704225,0.8909090909090909,0.7777777777777778,71,0.7627118644067796,0.8181818181818182,0.7894736842105264,59,0.7857142857142857,0.8,0.7927927927927927,56,0.7872340425531915,0.6727272727272727,0.7254901960784313,47,0.8372093023255814,0.6545454545454545,0.7346938775510204,43
MassSpecGymID0148224,96,0.5255186557769775,0.6521608829498291,0.16666666666666666,0.3333333333333333,0.4895833333333333,0.5833333333333334,0.6458333333333334,0.7083333333333334,0.7708333333333334,0.8229166666666666,0.8645833333333334,0.8854166666666666,0.8958333333333334,0.8958333333333334,0.9166666666666666,0.2978723404255319,0.875,0.44444444444444436,282,0.5,0.8125,0.6190476190476191,156,0.6173913043478261,0.7395833333333334,0.6729857819905213,115,0.6538461538461539,0.7083333333333334,0.68,104,0.68,0.7083333333333334,0.6938775510204083,100,0.7415730337078652,0.6875,0.7135135135135134,89,0.8026315789473685,0.6354166666666666,0.7093023255813953,76,0.855072463768116,0.6145833333333334,0.7151515151515152,69,0.9322033898305084,0.5729166666666666,0.7096774193548386,59
MassSpecGymID0154000,82,0.6136443018913269,0.6798123121261597,0.1951219512195122,0.3902439024390244,0.573170731707317,0.6951219512195121,0.8048780487804879,0.8658536585365854,0.9024390243902439,0.9024390243902439,0.926829268292683,0.9390243902439024,0.9512195121951219,0.9512195121951219,0.9512195121951219,0.37073170731707317,0.926829268292683,0.5296167247386759,205,0.48366013071895425,0.9024390243902439,0.6297872340425532,153,0.5826771653543307,0.9024390243902439,0.7081339712918661,127,0.6293103448275862,0.8902439024390244,0.7373737373737373,116,0.6347826086956522,0.8902439024390244,0.7411167512690355,115,0.6923076923076923,0.8780487804878049,0.7741935483870966,104,0.7553191489361702,0.8658536585365854,0.8068181818181819,94,0.8266666666666667,0.7560975609756098,0.7898089171974522,75,0.8983050847457628,0.6463414634146342,0.7517730496453902,59
MassSpecGymID0179793,30,0.5123220086097717,0.580926775932312,0.5,0.8,0.8,0.8,0.8,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8666666666666667,0.8666666666666667,0.9,0.9,0.34285714285714286,0.8,0.48000000000000004,70,0.5217391304347826,0.8,0.6315789473684211,46,0.6666666666666666,0.8,0.7272727272727272,36,0.75,0.8,0.7741935483870969,32,0.7741935483870968,0.8,0.7868852459016393,31,0.8,0.8,0.8000000000000002,30,0.84,0.7,0.7636363636363636,25,0.9090909090909091,0.6666666666666666,0.7692307692307692,22,0.9,0.6,0.7200000000000001,20
MassSpecGymID0186407,77,0.47580471634864807,0.45937564969062805,0.2077922077922078,0.4155844155844156,0.5454545454545454,0.6883116883116883,0.7402597402597403,0.7792207792207793,0.8051948051948052,0.8051948051948052,0.8571428571428571,0.8701298701298701,0.8831168831168831,0.8831168831168831,0.8961038961038961,0.33689839572192515,0.8181818181818182,0.4772727272727273,187,0.6060606060606061,0.7792207792207793,0.6818181818181818,99,0.7125,0.7402597402597403,0.7261146496815287,80,0.7794117647058824,0.6883116883116883,0.7310344827586206,68,0.803030303030303,0.6883116883116883,0.7412587412587411,66,0.8392857142857143,0.6103896103896104,0.706766917293233,56,0.8431372549019608,0.5584415584415584,0.671875,51,0.8695652173913043,0.5194805194805194,0.6504065040650406,46,0.925,0.4805194805194805,0.6324786324786325,40
MassSpecGymID0189671,77,0.6229190826416016,0.7137864232063293,0.2077922077922078,0.38961038961038963,0.5974025974025974,0.7012987012987013,0.8311688311688312,0.8961038961038961,0.9090909090909091,0.922077922077922,0.935064935064935,0.974025974025974,0.987012987012987,0.987012987012987,1.0,0.4605263157894737,0.9090909090909091,0.611353711790393,152,0.6106194690265486,0.8961038961038961,0.7263157894736842,113,0.69,0.8961038961038961,0.7796610169491525,100,0.7311827956989247,0.8831168831168831,0.7999999999999999,93,0.7282608695652174,0.8701298701298701,0.7928994082840236,92,0.7613636363636364,0.8701298701298701,0.8121212121212121,88,0.7951807228915663,0.8571428571428571,0.825,83,0.8333333333333334,0.7792207792207793,0.8053691275167787,72,0.8548387096774194,0.6883116883116883,0.762589928057554,62
MassSpecGymID0190452,73,0.6193215847015381,0.814602792263031,0.2191780821917808,0.4383561643835616,0.6027397260273972,0.7534246575342466,0.821917808219178,0.863013698630137,0.8904109589041096,0.9452054794520548,0.9863013698630136,1.0,1.0,1.0,1.0,0.4657534246575342,0.9315068493150684,0.6210045662100457,146,0.6363636363636364,0.863013698630137,0.7325581395348837,99,0.7407407407407407,0.821917808219178,0.7792207792207793,81,0.8055555555555556,0.7945205479452054,0.8,72,0.8055555555555556,0.7945205479452054,0.8,72,0.835820895522388,0.7671232876712328,0.8,67,0.8484848484848485,0.7671232876712328,0.8057553956834531,66,0.8928571428571429,0.684931506849315,0.7751937984496124,56,0.9,0.6164383561643836,0.7317073170731706,50
MassSpecGymID0190470,76,0.6501830816268921,0.8342586159706116,0.21052631578947367,0.42105263157894735,0.5921052631578947,0.7236842105263158,0.8421052631578947,0.8552631578947368,0.868421052631579,0.868421052631579,0.8947368421052632,0.9210526315789473,0.9342105263157895,0.9342105263157895,0.9473684210526315,0.49624060150375937,0.868421052631579,0.6315789473684211,133,0.6565656565656566,0.8552631578947368,0.7428571428571429,99,0.7710843373493976,0.8421052631578947,0.8050314465408805,83,0.810126582278481,0.8421052631578947,0.8258064516129032,79,0.810126582278481,0.8421052631578947,0.8258064516129032,79,0.8157894736842105,0.8157894736842105,0.8157894736842104,76,0.8133333333333334,0.8026315789473685,0.8079470198675497,75,0.8333333333333334,0.7894736842105263,0.8108108108108109,72,0.8382352941176471,0.75,0.7916666666666666,68
MassSpecGymID0194051,71,0.5567875504493713,0.6116235852241516,0.22535211267605634,0.43661971830985913,0.647887323943662,0.7887323943661971,0.8873239436619719,0.9014084507042254,0.9014084507042254,0.9295774647887324,0.9577464788732394,0.9577464788732394,0.9577464788732394,0.9577464788732394,0.9577464788732394,0.49612403100775193,0.9014084507042254,0.64,129,0.7111111111111111,0.9014084507042254,0.7950310559006212,90,0.7875,0.8873239436619719,0.8344370860927152,80,0.8378378378378378,0.8732394366197183,0.8551724137931033,74,0.8472222222222222,0.8591549295774648,0.8531468531468532,72,0.855072463768116,0.8309859154929577,0.8428571428571429,69,0.873015873015873,0.7746478873239436,0.8208955223880596,63,0.9411764705882353,0.676056338028169,0.7868852459016393,51,0.975,0.5492957746478874,0.7027027027027027,40
MassSpecGymID0197193,40,0.6196866631507874,0.8303540349006653,0.375,0.65,0.775,0.825,0.825,0.825,0.85,0.85,0.9,0.95,0.95,0.975,0.975,0.44,0.825,0.5739130434782609,75,0.5714285714285714,0.8,0.6666666666666666,56,0.6037735849056604,0.8,0.6881720430107526,53,0.6326530612244898,0.775,0.6966292134831462,49,0.6458333333333334,0.775,0.7045454545454546,48,0.7209302325581395,0.775,0.7469879518072289,43,0.7435897435897436,0.725,0.7341772151898733,39,0.8055555555555556,0.725,0.7631578947368423,36,0.8125,0.65,0.7222222222222223,32
MassSpecGymID0204274,47,0.5565341114997864,0.8156629204750061,0.3191489361702128,0.6170212765957447,0.6808510638297872,0.723404255319149,0.7446808510638298,0.7446808510638298,0.7659574468085106,0.7872340425531915,0.8085106382978723,0.8297872340425532,0.8297872340425532,0.851063829787234,0.8936170212765957,0.33980582524271846,0.7446808510638298,0.4666666666666667,103,0.5223880597014925,0.7446808510638298,0.6140350877192982,67,0.6346153846153846,0.7021276595744681,0.6666666666666666,52,0.6888888888888889,0.6595744680851063,0.6739130434782609,45,0.6888888888888889,0.6595744680851063,0.6739130434782609,45,0.7317073170731707,0.6382978723404256,0.6818181818181819,41,0.8108108108108109,0.6382978723404256,0.7142857142857143,37,0.8571428571428571,0.6382978723404256,0.7317073170731707,35,0.8529411764705882,0.6170212765957447,0.7160493827160493,34
MassSpecGymID0204467,44,0.6466925144195557,0.8827495574951172,0.36363636363636365,0.6818181818181818,0.8181818181818182,0.8181818181818182,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8863636363636364,0.8863636363636364,0.8863636363636364,0.8863636363636364,0.9090909090909091,0.6428571428571429,0.8181818181818182,0.7200000000000001,56,0.8181818181818182,0.8181818181818182,0.8181818181818182,44,0.8536585365853658,0.7954545454545454,0.8235294117647058,41,0.8461538461538461,0.75,0.7951807228915662,39,0.8461538461538461,0.75,0.7951807228915662,39,0.8461538461538461,0.75,0.7951807228915662,39,0.8648648648648649,0.7272727272727273,0.7901234567901235,37,0.8888888888888888,0.7272727272727273,0.7999999999999999,36,0.8823529411764706,0.6818181818181818,0.7692307692307693,34
MassSpecGymID0207523,49,0.63715660572052,0.7022207975387573,0.32653061224489793,0.6326530612244898,0.8367346938775511,0.9183673469387755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3888888888888889,1.0,0.56,126,0.5764705882352941,1.0,0.7313432835820896,85,0.6857142857142857,0.9795918367346939,0.8067226890756303,70,0.6865671641791045,0.9387755102040817,0.7931034482758622,67,0.7142857142857143,0.9183673469387755,0.8035714285714286,63,0.7413793103448276,0.8775510204081632,0.8037383177570093,58,0.8235294117647058,0.8571428571428571,0.84,51,0.8571428571428571,0.7346938775510204,0.7912087912087913,42,0.918918918918919,0.6938775510204082,0.7906976744186046,37
